Job_ID,Job_URL,Title,Type,City,Suburb,Industry,Hiring_Ent,Summary,Post_Date
34394305,https://www.seek.com.au/job/34394305,Technical Business Analysts,Full Time,Melbourne,,Information & Communication Technology,Odecee,"Due to new demand with some of our biggest clients, we are seeking 2 Technical BAs to really drive the success of these projects.",2017-09-13T03:29:16Z
34375163,https://www.seek.com.au/job/34375163,Senior Business Analyst - Contactless Payments,Contract/Temp,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,TRS - Public Sector,NSW Government department are sourcing a Senior BA to support the delivery of a on a large scale Contactless Payments Project - Sydney CBD,2017-09-11T06:00:53Z
34375058,https://www.seek.com.au/job/34375058,Senior Business Analyst/Consultant,Contract/Temp,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,Ethos BeathChapman,"Snr BA with experience in high level scoping and development of business case requirements of strategic initiatives. 12 mths +, city
",2017-09-11T05:58:56Z
34375007,https://www.seek.com.au/job/34375007,Business Analyst Consultant - Brisbane,Full Time,Brisbane,CBD & Inner Suburbs,Information & Communication Technology,Avanade Australia Pty Ltd,"As a Business Analysis Consultant, you will be responsible requirements analysis, management, and change approval.",2017-09-11T05:55:37Z
34374803,https://www.seek.com.au/job/34374803,Business Analyst-Project Manager-FinTech,Casual/Vacation,Melbourne,CBD & Inner Suburbs,Information & Communication Technology,ecareer employment services,"Are you looking for an exciting role in a growing Fintech business that is making waves globally? Melbourne CBD, awesome projects, career development.",2017-09-11T05:42:45Z
34368485,https://www.seek.com.au/job/34368485,Senior Technical Business Analyst,Full Time,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,Galileo Search,Technical Business Analysts you will have gained extensive experience in and IT/Data driven projects and be able to write complex functional specs,2017-09-10T23:20:03Z
34373929,https://www.seek.com.au/job/34373929,Business Analyst - Senior,Full Time,Melbourne,CBD & Inner Suburbs,Information & Communication Technology,Gentrack Limited,This is a diverse and exciting role that sits under Professional Services within Gentrack and covers a spectrum of functions associated to the deliver,2017-09-11T04:54:24Z
34367220,https://www.seek.com.au/job/34367220,Snr Business Analyst - Wealth Management - $800 to 900/day,Contract/Temp,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,Randstad - Technologies,Senior Business Analyst contract opportunities at a top tier Financial Services company to work on their Wealth or Asset Management platforms,2017-09-10T11:35:20Z
34367218,https://www.seek.com.au/job/34367218,Snr Technical Business Analyst - Superannuation - $130 to 160k,Contract/Temp,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,Randstad - Technologies,Senior Technical Business Analyst contract opportunities at a top tier Financial Services company to work on Superannuation projects ,2017-09-10T11:32:27Z
34367207,https://www.seek.com.au/job/34367207,Senior Business Analyst - Treasury & SQL - $800 to 900/day,Contract/Temp,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,Randstad - Technologies,Senior Business Analyst contract opportunities at a top tier Financial Services company to work on a strategic projects in Treasury,2017-09-10T11:18:50Z
34392751,https://www.seek.com.au/job/34392751,Business Analysts,Contract/Temp,ACT,,Information & Communication Technology,GMT People,Document business processes to improve business efficiency through standardised and automated processes. Australian Citizens. ,2017-09-13T01:50:04Z
34373050,https://www.seek.com.au/job/34373050,Digital Business Analyst - Mobile,Contract/Temp,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,Xpand Group Pty Ltd,12 month contract taking ownership of the development of a high profile native mobile application as part of a larger digital transformation.,2017-09-11T04:02:04Z
34372824,https://www.seek.com.au/job/34372824,Business Analyst - Release Management,Contract/Temp,Gosford & Central Coast,,Information & Communication Technology,Programmed Professionals Pty Ltd,"Review and analyse the organisations' business intentions, services, processes and information needs to identify changes ",2017-09-11T03:54:11Z
34372135,https://www.seek.com.au/job/34372135,Business Analyst - Centre of Expertise,Full Time,Sydney,Ryde & Macquarie Park,Accounting,Schneider Electric,"Who are we ? Schneider Electric is a global specialist in energy management and automation. We are dedicated to supplying our customers with safe,...",2017-09-11T03:04:16Z
34371871,https://www.seek.com.au/job/34371871,Project Manager / Senior Business Analyst - 6 to 12 Month+ Contract,Contract/Temp,Perth,"CBD, Inner & Western Suburbs",Information & Communication Technology,Private Advertiser,- Long term Contract - Senior BA / PM role - Good rate - Immediate start,2017-09-11T02:49:47Z
34371802,https://www.seek.com.au/job/34371802,Associate Business Analyst,Full Time,Melbourne,CBD & Inner Suburbs,Accounting,News Corp Australia,Come and play an integral part in the ongoing development and success of our VIC sales operations by providing sound insights and advice,2017-09-11T02:44:41Z
34371553,https://www.seek.com.au/job/34371553,Business Analyst/ Test Analyst,Full Time,Brisbane,CBD & Inner Suburbs,Information & Communication Technology,MinterEllison,Diverse role within a complex and progressive finance systems and integrations environment  | Role to be based in either Brisbane or Sydney,2017-09-11T02:27:54Z
34370879,https://www.seek.com.au/job/34370879,"Business Analyst, VCAT",Contract/Temp,Melbourne,,Government & Defence,Court Services Victoria,"The primary role is to design new reports, respond to internal and external data requests and support the Performance Reporting Project.",2017-09-11T01:52:39Z
34376043,https://www.seek.com.au/job/34376043,Technical Business Analyst - Mining,Contract/Temp,Perth,"CBD, Inner & Western Suburbs",Information & Communication Technology,Professional Search Group,Technical BA is required by a leading provider of services to a Global mining giant. Apply today for immediate response!,2017-09-11T06:53:05Z
34366873,https://www.seek.com.au/job/34366873,Business Analyst,Contract/Temp,Sydney,"CBD, Inner West & Eastern Suburbs",Accounting,Mars Recruitment,Mars are working with NSW Government to recruit an experienced Business Analyst to join a newly created team focusing on corporate reporting.,2017-09-10T05:53:04Z
34373647,https://www.seek.com.au/job/34373647,IT Business Analyst - Coolangatta,Full Time,Gold Coast,,Information & Communication Technology,Feros Care,Brand new opportunity to play a key role in business and take it from incredible to exceptional!,2017-09-11T04:36:33Z
34366625,https://www.seek.com.au/job/34366625,Technical Business Analyst (large scale dwh project) - 6 month contract - Financ,Contract/Temp,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,Harvey Nash,Looking for a Technical Business Analyst with past experience in large scale and complex data transformation projects in financial services,2017-09-10T02:00:28Z
34370059,https://www.seek.com.au/job/34370059,Business Analyst,Full Time,Sydney,North West & Hills District,Accounting,Sharp & Carter Western Sydney Pty Ltd,"Retail brand | ASX Top 200 business | Be part of their change program and partner with product development, marketing & sales | Commercial focus",2017-09-11T01:01:32Z
34369526,https://www.seek.com.au/job/34369526,"Applications Business Analyst (12mths Contract, ACT) $90-$100 p/hr + GST",Contract/Temp,ACT,,Information & Communication Technology,Nspire Recruitment,"Working on a high profile, newly created project you will part of a business",2017-09-11T00:32:36Z
34366404,https://www.seek.com.au/job/34366404,Finance Business Analyst - Project Finance - 4 days per week,Part Time,Sydney,"CBD, Inner West & Eastern Suburbs",Accounting,Mars Recruitment,Fantastic role for a Finance Business Analyst OR ambitious cost accountant looking for a more commercial role. Work/life balance -.4 days per week.,2017-09-09T22:09:48Z
34366369,https://www.seek.com.au/job/34366369,Junior Finance Business Analyst - BU Finance Cost (Sydney CBD),Full Time,Sydney,"CBD, Inner West & Eastern Suburbs",Accounting,Mars Recruitment,Fantastic role for a Junior Finance Business Analyst OR ambitious management accountant looking first role in BA or Project Management. Temp to Perm,2017-09-09T21:45:33Z
34377069,https://www.seek.com.au/job/34377069,Senior Business Analyst - Insurance,Contract/Temp,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,Profusion Group Pty Ltd,Large Australian insurance institution embarking on CTP green slip reforms program that will see wholesale change across the business.,2017-09-10T22:00:32Z
34367285,https://www.seek.com.au/job/34367285,General Insurance Business Analyst,Full Time,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,CityWide Talent,Analytical insurance-experienced BA required to devise customised solutions on time & within budget. 3-5 years exp with end to end processes.,2017-09-10T14:00:12Z
34366764,https://www.seek.com.au/job/34366764,Security Business Analyst,Contract/Temp,Sydney,Parramatta & Western Suburbs,Information & Communication Technology,The Decipher Bureau,BA Contractor for various projects in a large complex enterprise. Rolling contract for an experienced BA that has cyber security or identity exp.,2017-09-10T04:00:47Z
34366687,https://www.seek.com.au/job/34366687,Jnr Business Analyst - CRM Systems,Full Time,Sydney,North West & Hills District,Information & Communication Technology,Balance Recruitment,Good opportunity for a Junior BA that understands business processes to increase business efficiency across internal business systems.,2017-09-10T03:00:17Z
34365637,https://www.seek.com.au/job/34365637,Agile Business Analyst - Media,Full Time,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,Perigon Group Pty Limited,"National Media and Entertainment Giant are looking for a smart, motivated Agile Business Analyst.",2017-09-09T01:00:24Z
34365634,https://www.seek.com.au/job/34365634,Digital Business Analyst/Iteration Manager,Contract/Temp,Sydney,Parramatta & Western Suburbs,Information & Communication Technology,Perigon Group Pty Limited,Top ASX Listed Aussie organisation are going through a Digital Transformation and looking for an Agile Digital Business Analyst,2017-09-09T01:00:23Z
34373266,https://www.seek.com.au/job/34373266,Business Analysts- Process Design/Reengineering - Start Now!,Contract/Temp,Melbourne,CBD & Inner Suburbs,Information & Communication Technology,Gestion,Gestion requires two Business Analysts with strong Process skills for a major client.,2017-09-11T04:15:01Z
34119449,https://www.seek.com.au/job/34119449,"Technical Business Analyst - Solution 49x, Management Consulting",Full Time,ACT,,Information & Communication Technology,KPMG Australia,"Talk to Solution 49x about how you can be part of the revolution that is changing our economy, society and businesses.",2017-09-09T15:24:13Z
34365617,https://www.seek.com.au/job/34365617,Business Analyst,Contract/Temp,Brisbane,Northern Suburbs,Information & Communication Technology,Hallis - Brisbane,Business Analyst | 12 month contract | $120k | North side location | ,2017-09-09T00:51:47Z
34365633,https://www.seek.com.au/job/34365633,Snr Business Analyst,Contract/Temp,Sydney,"CBD, Inner West & Eastern Suburbs",Information & Communication Technology,Perigon Group Pty Limited,Top ASX Listed organisation are looking for Multiple Project Delivery focused Senior Business Analyst's. Executive Sponsored Stakeholder Engagement!,2017-09-09T01:00:23Z
